Time,,ID,RX/TX,Length,
1.144662,1,652,Rx d,8,00F060FF000
1.144798,1,655,Rx d,8,0180297FFF7FFF
1.144934,1,656,Rx d,8,7FFF00FFFF00
1.145082,1,657,Rx d,8,FFEB7FFFFFFF00
1.145187,1,470,Rx d,6,00A0533E0
1.145305,1,502,Rx d,8,208E008E8E8E
1.145426,1,658,Rx d,8,02093C700
1.145563,1,659,Rx d,8,FFFFFFFF0000
1.145669,1,471,Rx d,6,000000
1.145791,1,630,Rx d,8,01FFFF0A9D00
1.145926,1,631,Rx d,8,00010100010
1.146062,1,632,Rx d,8,7FFF7FFF0110
1.146183,1,503,Rx d,8,23E43D3E444
1.146304,1,633,Rx d,8,104F010000
1.14644,1,634,Rx d,8,07FFFFFFF000
1.146574,1,635,Rx d,8,7FFFFFFF1100
1.146708,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.147079,1,470,Rx d,6,0120433E8
1.147204,1,504,Rx d,8,811000011
1.148125,1,505,Rx d,8,23B3B00000
1.148251,1,7F5,Rx d,8,0FF00000FF
1.149026,1,470,Rx d,6,0190433F8
1.1506,1,E9,Rx d,8,06FFFFF25FE3A0
1.151041,1,470,Rx d,6,00A0433B7
1.152967,1,460,Rx d,8,000001700
1.153087,1,460,Rx d,8,154C7DC7F77F
1.15319,1,470,Rx d,6,01904B3E0
1.15331,1,460,Rx d,8,29068601800
1.153429,1,500,Rx d,8,301765009A820
1.153534,1,471,Rx d,6,010000
1.154136,1,501,Rx d,8,30000000
1.154593,1,640,Rx d,8,003D70F5057
1.154732,1,641,Rx d,8,01205900046
1.154865,1,642,Rx d,8,0007DFF6AF060
1.155001,1,643,Rx d,8,FFFFFFFFFFFFFFFF
1.155102,1,470,Rx d,6,0190433CF
1.155227,1,502,Rx d,8,30000000
1.155348,1,652,Rx d,8,00F060FF000
1.155497,1,655,Rx d,8,0180297FFF7FFF
1.155634,1,656,Rx d,8,7FFF00FFFF00
1.15577,1,657,Rx d,8,FFEB7FFFFFFF00
1.155904,1,658,Rx d,8,019093E000
1.156041,1,659,Rx d,8,FFFFFFFF0000
1.156162,1,503,Rx d,8,323D3E03E3E3E
1.156284,1,630,Rx d,8,01FFFF0A9B00
1.156421,1,631,Rx d,8,00010100010
1.156562,1,632,Rx d,8,7FFF7FFF0110
1.156696,1,633,Rx d,8,104F010000
1.156845,1,634,Rx d,8,07FFFFFFF000
1.156982,1,635,Rx d,8,7FFFFFFF1100
1.157084,1,470,Rx d,6,01202C3D7
1.157207,1,504,Rx d,8,C01111100
1.157331,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.157471,1,644,Rx d,8,0000010016
1.157607,1,645,Rx d,8,00000007F
1.157745,1,646,Rx d,8,007FFF7FFF00
1.157883,1,647,Rx d,8,007FFF7FFF00
1.158022,1,648,Rx d,8,00000000
1.158167,1,670,Rx d,8,1000000A00
1.158302,1,671,Rx d,8,F060FB500100
1.158442,1,672,Rx d,8,00000000
1.15858,1,118,Rx d,8,09018181900
1.158714,1,119,Rx d,8,007FFF1096
1.158805,1,11A,Rx d,3,000
1.158944,1,29,Rx d,8,00000000
1.159094,1,470,Rx d,6,0190533E8
1.160273,1,649,Rx d,8,404041FFFF7900
1.160407,1,64A,Rx d,8,0E30032C83D7
1.160543,1,64B,Rx d,8,00000000
1.160681,1,64C,Rx d,8,000230000
1.160801,1,E9,Rx d,8,1FE1F1FFEFEFEFE
1.160924,1,64D,Rx d,8,0001010200
1.161061,1,64E,Rx d,8,000120000
1.161162,1,470,Rx d,6,00A04B3D7
1.161283,1,64F,Rx d,8,00EC8C8FFFF04
1.161422,1,650,Rx d,8,96FFFFFFFF00
1.161527,1,471,Rx d,6,010000
1.161647,1,651,Rx d,8,FF0FFFF0E3FFFF
1.161785,1,65A,Rx d,8,00004000
1.161931,1,65B,Rx d,8,00000000
1.162071,1,65C,Rx d,8,FFFF000000
1.162208,1,65E,Rx d,8,7FFF7FFF7FFF00
1.162345,1,65F,Rx d,8,003E819000
1.162481,1,480,Rx d,8,4C544320FFFF00
1.163041,1,470,Rx d,6,00A02C3F0
1.163166,1,500,Rx d,8,400000000
1.164137,1,501,Rx d,8,40000000
1.164321,1,2A,Rx d,8,1100000C20
1.164544,1,640,Rx d,8,003D70F5057
1.164679,1,641,Rx d,8,01205900046
1.164836,1,642,Rx d,8,0007DFF6AF060
1.164972,1,643,Rx d,8,FFFFFFFFFFFFFFFF
1.165075,1,470,Rx d,6,0120533C7
1.1652,1,502,Rx d,8,40000000
1.165321,1,652,Rx d,8,00F060FF000
1.165457,1,655,Rx d,8,0180297FFF7FFF
1.165593,1,656,Rx d,8,7FFF00FFFF00
1.165728,1,657,Rx d,8,FFEB7FFFFFFF00
1.165865,1,658,Rx d,8,00AFFEA3F000
1.166012,1,659,Rx d,8,FFFFFFFF0000
1.166136,1,503,Rx d,8,43E3E00000
1.166257,1,630,Rx d,8,01FFFF0A9B00
1.166397,1,631,Rx d,8,00010100010
1.166535,1,632,Rx d,8,7FFF7FFF0110
1.166669,1,633,Rx d,8,104F010000
1.16682,1,634,Rx d,8,07FFFFFFF000
1.166956,1,635,Rx d,8,7FFFFFFF1100
1.167068,1,470,Rx d,6,00A0533D7
1.167191,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.168225,1,7F5,Rx d,8,0FF00000FF
1.169003,1,470,Rx d,6,0300433CF
1.169371,1,471,Rx d,6,000000
1.17079,1,E9,Rx d,8,200FF453FF0
1.171012,1,470,Rx d,6,0120533D7
1.172982,1,460,Rx d,8,000001700
1.173103,1,460,Rx d,8,154C7DC7F77F
1.173205,1,470,Rx d,6,00A0433CF
1.173325,1,460,Rx d,8,29068601800
1.173451,1,500,Rx d,8,00000000
1.174146,1,501,Rx d,8,00000000
1.174266,1,640,Rx d,8,003D70F5057
1.174401,1,641,Rx d,8,01205900046
1.174534,1,642,Rx d,8,0007DFF6AF060
1.17467,1,643,Rx d,8,FFFFFFFFFFFFFFFF
1.174818,1,652,Rx d,8,00F060FF000
1.174954,1,655,Rx d,8,0180297FFF7FFF
1.175061,1,470,Rx d,6,00A0343E0
1.175181,1,502,Rx d,8,000008E08E
1.175305,1,656,Rx d,8,7FFF00FFFF00
1.175443,1,657,Rx d,8,FFE77FFFFFFF00
1.175579,1,658,Rx d,8,00A013CF00
1.175717,1,659,Rx d,8,FFFFFFFF0000
1.175851,1,630,Rx d,8,01FFFF0A9E00
1.175987,1,631,Rx d,8,00010100010
1.176127,1,632,Rx d,8,7FFF7FFF0110
1.176247,1,503,Rx d,8,03E3E00121112
1.176368,1,633,Rx d,8,104F010000
1.176508,1,634,Rx d,8,07FFFFFFF000
1.176648,1,635,Rx d,8,7FFFFFFF1100
1.176782,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.17692,1,644,Rx d,8,0000010016
1.177058,1,645,Rx d,8,00000007F
1.177161,1,470,Rx d,6,01903C3D7
1.177287,1,504,Rx d,8,11000001
1.177412,1,646,Rx d,8,007FFF7FFF00
1.177518,1,471,Rx d,6,000000
1.177642,1,647,Rx d,8,007FFF7FFF00
1.177788,1,648,Rx d,8,00000000
1.177925,1,670,Rx d,8,1000000A00
1.178058,1,671,Rx d,8,F060FB500100
1.178173,1,505,Rx d,8,03B3C3A3B3B3B3B
1.178298,1,672,Rx d,8,00000000
1.178431,1,118,Rx d,8,09018181900
1.178563,1,119,Rx d,8,007FFF1096
1.17865,1,11A,Rx d,3,000
1.178785,1,29,Rx d,8,00000000
1.179066,1,470,Rx d,6,00A03C3CF
1.180874,1,E9,Rx d,8,363644100022
1.180983,1,470,Rx d,6,01204B3D7
1.182979,1,470,Rx d,6,FFFC05B3C7
1.183137,1,500,Rx d,8,100000000
1.184023,1,640,Rx d,8,003D70F5057
1.18415,1,501,Rx d,8,10000000
1.184269,1,641,Rx d,8,01205900046
1.184402,1,642,Rx d,8,0007DFF6AF060
1.184516,1,E0,Rx d,8,0F2E1212E612E60
1.184639,1,643,Rx d,8,FFFFFFFFFFFFFFFF
1.184775,1,652,Rx d,8,00F060FF000
1.184893,1,2A,Rx d,8,01747906D0D98
1.185015,1,655,Rx d,8,0180297FFF7FFF
1.185117,1,470,Rx d,6,00A05B3D7
1.18524,1,502,Rx d,8,1008E0600
1.185365,1,656,Rx d,8,7FFF00FFFF00
1.185499,1,657,Rx d,8,FFEB7FFFFFFF00
1.185603,1,471,Rx d,6,010000
1.185724,1,658,Rx d,8,019FFFA3D700
1.185861,1,659,Rx d,8,FFFFFFFF0000
1.185994,1,630,Rx d,8,01FFFF0A9B00
1.186128,1,631,Rx d,8,00010100010
1.186248,1,503,Rx d,8,13E3D403E43D
1.186373,1,632,Rx d,8,7FFF7FFF0110
1.186505,1,633,Rx d,8,104F010000
1.18664,1,634,Rx d,8,07FFFFFFF000
1.186773,1,635,Rx d,8,7FFFFFFF1100
1.186909,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.187059,1,470,Rx d,6,0120433D7
1.187183,1,504,Rx d,8,410010110
1.188121,1,505,Rx d,8,13B3B3B3B3B3B3B
1.188973,1,470,Rx d,6,00A03C3E0
1.190203,1,7F5,Rx d,8,0FF00000FF
1.190971,1,470,Rx d,6,020433C7
1.192966,1,470,Rx d,6,0190433D7
1.19309,1,460,Rx d,8,000001700
1.19321,1,460,Rx d,8,154C7DC7F77F
1.193357,1,460,Rx d,8,29068601800
1.193463,1,471,Rx d,6,000000
1.194074,1,640,Rx d,8,003D70F5057
1.1942,1,501,Rx d,8,20000000
1.194321,1,641,Rx d,8,01205900046
1.194454,1,642,Rx d,8,0007DFF6AF060
1.19459,1,643,Rx d,8,FFFFFFFFFFFFFFFF
1.194725,1,652,Rx d,8,00F060FF000
1.19486,1,655,Rx d,8,0180297FFF7FFF
1.194998,1,656,Rx d,8,7FFF00FFFF00
1.1951,1,470,Rx d,6,01905B3E0
1.195219,1,502,Rx d,8,208E008E8E8E
1.195341,1,657,Rx d,8,FFEB7FFFFFFF00
1.195477,1,658,Rx d,8,019013D700
1.195616,1,659,Rx d,8,FFFFFFFF0000
1.19575,1,630,Rx d,8,01FFFF0A9B00
1.195888,1,631,Rx d,8,00010100010
1.196028,1,632,Rx d,8,7FFF7FFF0110
1.196149,1,503,Rx d,8,23E43E3E444
1.19627,1,633,Rx d,8,104F010000
1.196409,1,634,Rx d,8,07FFFFFFF000
1.196548,1,635,Rx d,8,7FFFFFFF1100
1.196682,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.196846,1,644,Rx d,8,0000010016
1.196985,1,645,Rx d,8,00000007F
1.197088,1,470,Rx d,6,01203C3E8
1.197212,1,504,Rx d,8,811000011
1.197337,1,646,Rx d,8,007FFF7FFF00
1.197476,1,647,Rx d,8,007FFF7FFF00
1.197614,1,648,Rx d,8,00000000
1.197752,1,670,Rx d,8,1000000A00
1.197885,1,671,Rx d,8,F060FB500100
1.198024,1,672,Rx d,8,00000000
1.198146,1,505,Rx d,8,23B3B00000
1.198268,1,118,Rx d,8,09018181900
1.1984,1,119,Rx d,8,007FFF1096
1.198487,1,11A,Rx d,3,000
1.198622,1,29,Rx d,8,00000000
1.199019,1,470,Rx d,6,0190433F0
1.200588,1,E9,Rx d,8,06FFFFF25FE3A0
1.200977,1,470,Rx d,6,00A04B3E0
1.201368,1,471,Rx d,6,000000
1.202953,1,470,Rx d,6,0120433CF
1.203131,1,500,Rx d,8,301765009A820
1.204034,1,640,Rx d,8,003D70F5057
1.204156,1,501,Rx d,8,30010000
1.204277,1,641,Rx d,8,01205900046
1.20441,1,642,Rx d,8,0007DFF6AF060
1.204546,1,643,Rx d,8,FFFFFFFFFFFFFFFF
1.204679,1,652,Rx d,8,00F060FF000
1.204839,1,655,Rx d,8,0180297FFF7FFF
1.204975,1,656,Rx d,8,7FFF00FFFF00
1.205076,1,470,Rx d,6,0120433D7
1.205202,1,502,Rx d,8,30000000
1.205324,1,2A,Rx d,8,1100000C20
1.205447,1,657,Rx d,8,FFEB7FFFFFFF00
1.205582,1,658,Rx d,8,012013CF00
1.205717,1,659,Rx d,8,FFFFFFFF0000
1.20585,1,630,Rx d,8,01FFFF0A9D00
1.205986,1,631,Rx d,8,00010100010
1.206121,1,632,Rx d,8,7FFF7FFF0110
1.206242,1,503,Rx d,8,323D3E03E3E3E
1.206363,1,633,Rx d,8,104F010000
1.206499,1,634,Rx d,8,07FFFFFFF000
1.206632,1,635,Rx d,8,7FFFFFFF1100
1.206765,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.207014,1,470,Rx d,6,01205B3BF
1.207138,1,504,Rx d,8,C01111100
1.208204,1,7F5,Rx d,8,0FF00000FF
1.208946,1,470,Rx d,6,0190433D7
1.209344,1,471,Rx d,6,010000
1.210681,1,E9,Rx d,8,1FE1F1FFEFEFEFE
1.21096,1,470,Rx d,6,0120433E0
1.212941,1,470,Rx d,6,0120433E0
1.213065,1,460,Rx d,8,000001700
1.213188,1,460,Rx d,8,154C7DC7F780
1.213313,1,500,Rx d,8,400000000
1.213432,1,460,Rx d,8,29068601800
1.214114,1,640,Rx d,8,003D70F5057
1.214239,1,501,Rx d,8,40000000
1.21436,1,641,Rx d,8,01205900046
1.214492,1,642,Rx d,8,0007DFF6AF060
1.214629,1,643,Rx d,8,FFFFFFFFFFFFFFFF
1.214763,1,652,Rx d,8,00F060FF000
1.2149,1,655,Rx d,8,0180297FFF7FFF
1.215012,1,470,Rx d,6,0120433E8
1.215136,1,502,Rx d,8,40000000
1.21526,1,656,Rx d,8,7FFF00FFFF00
1.215395,1,657,Rx d,8,FFEF7FFFFFFF00
1.215533,1,658,Rx d,8,012013E000
1.215671,1,659,Rx d,8,FFFFFFFF0000
1.21582,1,630,Rx d,8,01FFFF0A9D00
1.215956,1,631,Rx d,8,00010100010
1.216095,1,632,Rx d,8,7FFF7FFF0110
1.216218,1,503,Rx d,8,43E3E00000
1.21634,1,633,Rx d,8,104F010000
1.216478,1,634,Rx d,8,07FFFFFFF000
1.216612,1,635,Rx d,8,7FFFFFFF1100
1.216746,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.216883,1,644,Rx d,8,0000010016
1.217021,1,645,Rx d,8,00000007F
1.217124,1,470,Rx d,6,01203C3CF
1.217247,1,646,Rx d,8,007FFF7FFF00
1.217389,1,647,Rx d,8,007FFF7FFF00
1.217495,1,471,Rx d,6,000000
1.21762,1,648,Rx d,8,00000000
1.217758,1,670,Rx d,8,1000000A00
1.217892,1,671,Rx d,8,F060FB500100
1.218041,1,672,Rx d,8,00000000
1.218177,1,118,Rx d,8,09018181900
1.21831,1,119,Rx d,8,007FFF1096
1.218399,1,11A,Rx d,3,000
1.218535,1,29,Rx d,8,00000000
1.218985,1,470,Rx d,6,00A02C3E0
1.22077,1,E9,Rx d,8,200FF453FF0
1.220948,1,470,Rx d,6,0120433D7
1.222929,1,470,Rx d,6,0204B3D7
1.223142,1,500,Rx d,8,00000000
1.22408,1,640,Rx d,8,003D70F5057
1.224205,1,501,Rx d,8,00000000
1.224327,1,641,Rx d,8,01205900046
1.224459,1,642,Rx d,8,0007DFF6AF060
1.224595,1,643,Rx d,8,FFFFFFFFFFFFFFFF
1.224729,1,652,Rx d,8,00F060FF000
1.224866,1,655,Rx d,8,0180297FFF7FFF
1.225003,1,656,Rx d,8,7FFF00FFFF00
1.225106,1,470,Rx d,6,01903C3C7
1.225227,1,502,Rx d,8,000008E08E
1.225349,1,657,Rx d,8,FFEB7FFFFFFF00
1.225461,1,471,Rx d,6,010000
1.225583,1,658,Rx d,8,02093D700
1.225719,1,659,Rx d,8,FFFFFFFF0000
1.225836,1,2A,Rx d,8,01747906D0D98
1.225958,1,630,Rx d,8,01FFFF0A9B00
1.226093,1,631,Rx d,8,00010100010
1.226213,1,503,Rx d,8,03E3E00121112
1.226338,1,632,Rx d,8,7FFF7FFF0110
1.22647,1,633,Rx d,8,104F010000
1.226605,1,634,Rx d,8,07FFFFFFF000
1.226739,1,635,Rx d,8,7FFFFFFF1100
1.226874,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.22701,1,470,Rx d,6,01903C3E0
1.227138,1,504,Rx d,8,11000001
1.228124,1,505,Rx d,8,03B3B3C3C3B3B3A
1.228248,1,7F5,Rx d,8,0FF00000FF
1.228941,1,470,Rx d,6,00A0433E0
1.230851,1,E9,Rx d,8,363644100022
1.230955,1,470,Rx d,6,020533E0
1.232919,1,470,Rx d,6,01204B3E0
1.233053,1,460,Rx d,8,000001700
1.233173,1,460,Rx d,8,154C7DC7F77F
1.233299,1,500,Rx d,8,100000000
1.233419,1,460,Rx d,8,29068601800
1.233525,1,471,Rx d,6,000000
1.234082,1,640,Rx d,8,003D70F5057
1.234207,1,501,Rx d,8,11000000
1.234328,1,641,Rx d,8,01205900046
1.234461,1,642,Rx d,8,0007DFF6AF060
1.234597,1,643,Rx d,8,FFFFFFFFFFFFFFFF
1.234731,1,652,Rx d,8,00F060FF000
1.234867,1,655,Rx d,8,0180297FFF7FFF
1.235004,1,656,Rx d,8,7FFF00FFFF00
1.235108,1,470,Rx d,6,020343E0
1.235231,1,502,Rx d,8,1008E0600
1.235354,1,657,Rx d,8,FFE77FFFFFFF00
1.23549,1,658,Rx d,8,012093E000
1.235627,1,659,Rx d,8,FFFFFFFF0000
1.235744,1,E0,Rx d,8,1F2E012E612E60
1.235865,1,630,Rx d,8,01FFFF0A9D00
1.236003,1,631,Rx d,8,00010100010
1.236131,1,503,Rx d,8,13E3D403E43D
1.236256,1,632,Rx d,8,7FFF7FFF0110
1.236391,1,633,Rx d,8,104F010000
1.236539,1,634,Rx d,8,07FFFFFFF000
1.236672,1,635,Rx d,8,7FFFFFFF1100
1.236823,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.236961,1,644,Rx d,8,0000010016
1.237063,1,470,Rx d,6,020533CF
1.237187,1,504,Rx d,8,410010110
1.237311,1,645,Rx d,8,01000007F
1.237454,1,646,Rx d,8,007FFF7FFF00
1.237591,1,647,Rx d,8,007FFF7FFF00
1.23773,1,648,Rx d,8,00000000
1.237868,1,670,Rx d,8,1000000A00
1.238006,1,671,Rx d,8,F060FB500100
1.238125,1,505,Rx d,8,13B3A3B3B3B3B3B
1.238249,1,672,Rx d,8,00000000
1.238385,1,118,Rx d,8,09018181900
1.238519,1,119,Rx d,8,007FFF1096
1.238608,1,11A,Rx d,3,000
1.238745,1,29,Rx d,8,00000000
1.238995,1,470,Rx d,6,01204B3CF
1.240911,1,470,Rx d,6,01204B3E0
1.241301,1,471,Rx d,6,010000
1.242906,1,470,Rx d,6,00A0433E8
1.243806,1,640,Rx d,8,003D70F5057
1.244079,1,641,Rx d,8,01205900046
1.244203,1,501,Rx d,8,20000000
1.244324,1,642,Rx d,8,0007DFF6AF060
1.24446,1,643,Rx d,8,FFFFFFFFFFFFFFFF
1.244593,1,652,Rx d,8,00F060FF000
1.24473,1,655,Rx d,8,0180297FFF7FFF
1.244865,1,656,Rx d,8,7FFF00FFFF00
1.244975,1,470,Rx d,6,00A0343F0
1.245097,1,657,Rx d,8,FFEB7FFFFFFF00
1.245217,1,502,Rx d,8,208E008E8E8E
1.245338,1,658,Rx d,8,020113CF00
1.245495,1,659,Rx d,8,FFFFFFFF0000
1.24563,1,630,Rx d,8,01FFFF0A9D00
1.245765,1,631,Rx d,8,00010100010
1.245901,1,632,Rx d,8,7FFF7FFF0110
1.246034,1,633,Rx d,8,104F010000
1.246153,1,503,Rx d,8,23E43D3E444
1.246276,1,2A,Rx d,8,1100000C20
1.246401,1,634,Rx d,8,07FFFFFFF000
1.246534,1,635,Rx d,8,7FFFFFFF1100
1.246669,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.246969,1,470,Rx d,6,00A03C3E0
1.247138,1,504,Rx d,8,811000011
1.248133,1,505,Rx d,8,23B3B00000
1.248257,1,7F5,Rx d,8,0FF00000FF
1.248915,1,470,Rx d,6,01203C3E0
1.249306,1,471,Rx d,6,010000
1.250557,1,E9,Rx d,8,06FFFFF25FE3A0
1.250912,1,470,Rx d,6,01904B3E8
1.252891,1,470,Rx d,6,00A03C3CF
1.253075,1,460,Rx d,8,000001700
1.253198,1,460,Rx d,8,154C7DC7F780
1.253317,1,500,Rx d,8,301765009A820
1.253437,1,460,Rx d,8,29068601800
1.254143,1,501,Rx d,8,30000000
1.254471,1,640,Rx d,8,003D70F5057
1.254612,1,641,Rx d,8,01205900046
1.254746,1,642,Rx d,8,0007DFF6AF060
1.254882,1,643,Rx d,8,FFFFFFFFFFFFFFFF
1.254985,1,470,Rx d,6,00A04B3E0
1.255107,1,652,Rx d,8,00F060FF000
1.255232,1,502,Rx d,8,30000000
1.255353,1,655,Rx d,8,0180297FFF7FFF
1.25549,1,656,Rx d,8,7FFF00FFFF00
1.255647,1,657,Rx d,8,FFEF7FFFFFFF00
1.255782,1,658,Rx d,8,00AFFFA3CF00
1.255926,1,659,Rx d,8,FFFFFFFF0000
1.256064,1,630,Rx d,8,01FFFF0A9B00
1.256186,1,503,Rx d,8,323E3E03E3E3E
1.256309,1,631,Rx d,8,00010100010
1.256447,1,632,Rx d,8,7FFF7FFF0110
1.256583,1,633,Rx d,8,104F010000
1.256723,1,634,Rx d,8,07FFFFFFF000
1.256857,1,635,Rx d,8,7FFFFFFF1100
1.256958,1,470,Rx d,6,01904B3D7
1.257081,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.257204,1,504,Rx d,8,C01111100
1.257328,1,644,Rx d,8,0000010016
1.257446,1,471,Rx d,6,010000
1.25757,1,645,Rx d,8,00000007F
1.257727,1,646,Rx d,8,007FFF7FFF00
1.257864,1,647,Rx d,8,007FFF7FFF00
1.258002,1,648,Rx d,8,00000000
1.25814,1,670,Rx d,8,1000000A00
1.258274,1,671,Rx d,8,F060FB500100
1.258413,1,672,Rx d,8,00000000
1.258549,1,118,Rx d,8,09018181900
1.258683,1,119,Rx d,8,007FFF1096
1.258801,1,11A,Rx d,3,000
1.258939,1,29,Rx d,8,00000000
1.259043,1,470,Rx d,6,0120433E0
1.260201,1,649,Rx d,8,404041FFFF7900
1.260338,1,64A,Rx d,8,0E30032C83D7
1.260475,1,64B,Rx d,8,00000000
1.260612,1,64C,Rx d,8,000230000
1.260732,1,E9,Rx d,8,1FE1F1FFEFEFEFE
1.260856,1,64D,Rx d,8,0001010200
1.260969,1,470,Rx d,6,01205348
1.261092,1,64E,Rx d,8,000120000
1.261226,1,64F,Rx d,8,00EC8C8FFFF04
1.26138,1,650,Rx d,8,96FFFFFFFF00
1.261515,1,651,Rx d,8,FF0FFFF0E3FFFF
1.261652,1,65A,Rx d,8,00004000
1.26179,1,65B,Rx d,8,00000000
1.261929,1,65C,Rx d,8,FFFF000000
1.262065,1,65E,Rx d,8,7FFF7FFF7FFF00
1.262204,1,65F,Rx d,8,003E819000
1.262337,1,480,Rx d,8,4C544320FFFF00
1.262918,1,470,Rx d,6,0120433F0
1.263136,1,500,Rx d,8,400000000
1.264146,1,501,Rx d,8,40000000
1.264522,1,640,Rx d,8,003D70F5057
1.264658,1,641,Rx d,8,01205900046
1.264793,1,642,Rx d,8,0007DFF6AF060
1.264929,1,643,Rx d,8,FFFFFFFFFFFFFFFF
1.265032,1,470,Rx d,6,0120433F8
1.265157,1,502,Rx d,8,40000000
1.265279,1,652,Rx d,8,00F060FF000
1.265384,1,471,Rx d,6,000000
1.265507,1,655,Rx d,8,0180297FFF7FFF
1.265644,1,656,Rx d,8,7FFF00FFFF00
1.2658,1,657,Rx d,8,FFE77FFFFFFF00
1.265936,1,658,Rx d,8,012013F000
1.266073,1,659,Rx d,8,FFFFFFFF0000
1.266197,1,503,Rx d,8,43E3E00000
1.266319,1,630,Rx d,8,01FFFF0A9B00
1.266457,1,631,Rx d,8,00010100010
1.266594,1,632,Rx d,8,7FFF7FFF0110
1.26671,1,2A,Rx d,8,01747906D0D98
1.266831,1,633,Rx d,8,104F010000
1.26697,1,634,Rx d,8,07FFFFFFF000
1.267072,1,470,Rx d,6,0120433D7
1.267194,1,635,Rx d,8,7FFFFFFF1100
1.267334,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.268234,1,7F5,Rx d,8,0FF00000FF
1.268892,1,470,Rx d,6,0120343E0
1.270745,1,E9,Rx d,8,200FF453FF0
1.27089,1,470,Rx d,6,01203C3F0
1.272871,1,470,Rx d,6,01904B3D7
1.273083,1,460,Rx d,8,000001700
1.273205,1,460,Rx d,8,154C7DC7F780
1.273311,1,471,Rx d,6,000000
1.273431,1,460,Rx d,8,29068601800
1.273558,1,500,Rx d,8,00000000
1.274152,1,501,Rx d,8,00000000
1.274271,1,640,Rx d,8,003D70F5057
1.274404,1,641,Rx d,8,01205900046
1.274537,1,642,Rx d,8,0007DFF6AF060
1.274673,1,643,Rx d,8,FFFFFFFFFFFFFFFF
1.274822,1,652,Rx d,8,00F060FF000
1.274935,1,470,Rx d,6,00A0433CF
1.275057,1,655,Rx d,8,0180297FFF7FFF
1.275178,1,502,Rx d,8,000008E08E
1.275301,1,656,Rx d,8,7FFF00FFFF00
1.275439,1,657,Rx d,8,FFEF7FFFFFFF00
1.275572,1,658,Rx d,8,019093D700
1.275711,1,659,Rx d,8,FFFFFFFF0000
1.275848,1,630,Rx d,8,01FFFF0A9D00
1.275984,1,631,Rx d,8,00010100010
1.276123,1,632,Rx d,8,7FFF7FFF0110
1.276244,1,503,Rx d,8,03E3E00121112
1.276365,1,633,Rx d,8,104F010000
1.276517,1,634,Rx d,8,07FFFFFFF000
1.276653,1,635,Rx d,8,7FFFFFFF1100
1.276788,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.276925,1,644,Rx d,8,0000010016
1.277028,1,470,Rx d,6,00A0433D7
1.277152,1,504,Rx d,8,11000001
1.277277,1,645,Rx d,8,00000007F
1.277416,1,646,Rx d,8,007FFF7FFF00
1.277554,1,647,Rx d,8,007FFF7FFF00
1.277691,1,648,Rx d,8,00000000
1.277846,1,670,Rx d,8,1000000A00
1.277987,1,671,Rx d,8,F060FB500100
1.278125,1,672,Rx d,8,00000000
1.27824,1,505,Rx d,8,03C3C3A3B3B3B3B
1.278363,1,118,Rx d,8,09018181900
1.278496,1,119,Rx d,8,007FFF1096
1.278582,1,11A,Rx d,3,000
1.278771,1,29,Rx d,8,00000000
1.278951,1,470,Rx d,6,00A03C3C7
1.280828,1,E9,Rx d,8,363644100022
1.28093,1,470,Rx d,6,0120533D7
1.281232,1,471,Rx d,6,000000
1.28286,1,470,Rx d,6,0120433F0
1.283144,1,500,Rx d,8,100000000
1.283998,1,640,Rx d,8,003D70F4057
1.284134,1,641,Rx d,8,01205900046
1.284259,1,501,Rx d,8,10000000
1.28438,1,642,Rx d,8,0007DFF6AF060
1.284517,1,643,Rx d,8,FFFFFFFFFFFFFFFF
1.28465,1,652,Rx d,8,00F060FF000
1.284786,1,655,Rx d,8,0180297FFF7FFF
1.284923,1,656,Rx d,8,7FFF00FFFF00
1.285026,1,470,Rx d,6,00A0433E0
1.28515,1,502,Rx d,8,1008E0600
1.285272,1,657,Rx d,8,FFEA7FFFFFFF00
1.285408,1,658,Rx d,8,00A013D700
1.285544,1,659,Rx d,8,FFFFFFFF0000
1.285678,1,630,Rx d,8,01FFFF0A9B00
1.285826,1,631,Rx d,8,00010100010
1.285962,1,632,Rx d,8,7FFF7FFF0110
1.286095,1,633,Rx d,8,104F010000
1.286215,1,503,Rx d,8,13E3D403E43D
1.28634,1,634,Rx d,8,07FFFFFFF000
1.286475,1,635,Rx d,8,7FFFFFFF1100
1.286609,1,636,Rx d,8,FFFFFFFF7FFFFFFF
1.286849,1,E0,Rx d,8,2F2E012E612E60
1.286952,1,470,Rx d,6,01203C3E0
1.287141,1,504,Rx d,8,410010110
1.287263,1,2A,Rx d,8,1100000C20
